Start,Finish,Label
3878.127,3878.472,r
3879.015,3879.362,r
3879.79,3880.15,r
3880.697,3881.077,r
3881.469,3881.775,r
3882.237,3882.59,r
3882.947,3883.323,r
3883.73,3884.082,r
3884.49,3884.85,r
3885.28,3885.623,r
3886.003,3886.363,r
3886.722,3887.103,r
3887.49,3887.85,r
3888.303,3888.663,r
3889.097,3889.446,r
3889.79,3890.163,r
3890.557,3890.903,r
3891.295,3891.637,r
3891.946,3892.337,r
3892.737,3893.057,r
3893.498,3893.883,r
3894.29,3894.657,r
3895.023,3895.377,r
3895.803,3896.197,r
3896.63,3896.943,r
3897.313,3897.653,r
3898.02,3898.397,r
3898.781,3899.15,r
3900.133,3900.791,r
3900.791,3901.513,r
3901.513,3902.386,r
3902.386,3903.087,r
3903.087,3903.838,r
3903.838,3904.572,r
3904.722,3905.423,r
3905.506,3906.14,r
3906.2,3906.877,r
3906.877,3907.809,r
3907.809,3908.609,r
3908.609,3909.377,r
3909.46,3910.175,r
3910.175,3910.929,r
3910.929,3911.679,r
3911.813,3912.514,r
3912.514,3913.214,r
3913.226,3913.85,r
3914.716,3915.6,r
3915.717,3916.351,r
3916.451,3917.219,r
3924.157,3924.825,r
3925.027,3925.845,r
3925.845,3926.558,r
3926.763,3927.497,r
3927.497,3928.193,r
3928.404,3929.182,r
3929.349,3929.943,r
3930.172,3930.944,r
3931.001,3931.685,r
3931.685,3932.388,r
3932.388,3933.162,r
3933.162,3934.004,r
3934.004,3934.705,r
3934.705,3935.455,r
3935.455,3936.373,r
3936.373,3937.157,r
3937.157,3937.908,r
3937.908,3938.676,r
3938.676,3939.426,r
3939.426,3940.161,r
3940.294,3940.911,r
3940.911,3941.696,r
3941.696,3942.363,r
3942.488,3943.172,r
3943.281,3943.898,r
3944.09,3944.732,r
3944.958,3945.542,r
3945.625,3946.384,r
3946.543,3947.243,r
3947.343,3947.986,r
3948.103,3948.728,r
3948.728,3949.571,r
3949.646,3950.247,r
3950.38,3951.065,r
3951.372,3951.981,r
3952.069,3952.711,r
3952.925,3953.592,r
3953.759,3954.343,r
3954.568,3955.244,r
3955.461,3956.111,r
3956.27,3956.929,r
3957.213,3957.938,r
3964.293,3964.914,r
3965.181,3965.931,r
3966.183,3966.825,r
3966.939,3967.647,r
3967.83,3968.676,r
3968.676,3969.349,r
3969.436,3970.299,r
3970.299,3971.041,r
3971.041,3971.835,r
3971.835,3972.56,r
3972.56,3973.234,r
3973.234,3974.028,r
3974.028,3974.787,r
3974.787,3975.478,r
3975.478,3976.289,r
3976.289,3977.015,r
3977.015,3977.722,r
3977.722,3978.603,r
3978.603,3979.38,r
3979.38,3980.078,r
3980.078,3980.882,r
3980.882,3981.643,r
3981.643,3982.366,r
3982.366,3983.091,r
3983.091,3983.886,r
3983.886,3984.542,r
3984.542,3985.336,r
3985.336,3986.164,r
3986.164,3986.82,r
3986.82,3987.684,r
3987.684,3988.391,r
3988.391,3989.203,r
3989.203,3989.963,r
3989.963,3990.619,r
3990.619,3991.43,r
3991.43,3992.224,r
3992.224,3993.018,r
3993.018,3993.795,r
3993.795,3994.624,r
3994.624,3995.366,r
3995.366,3996.16,r
3996.16,3996.885,r
3996.885,3997.697,r
3997.697,3998.456,r
3998.456,3999.181,r
3999.181,3999.958,r
4007.77,4008.412,r
4008.625,4009.454,r
4009.454,4010.197,r
4010.417,4011.18,r
4011.18,4011.85,r
4012.149,4012.855,r
4012.855,4013.735,r
4013.735,4014.512,r
4014.512,4015.254,r
4015.254,4016.152,r
4016.152,4017.032,r
4017.032,4017.896,r
4017.896,4018.672,r
4018.672,4019.57,r
4019.57,4020.243,r
4020.243,4020.796,r
4021.003,4021.694,r
4021.694,4022.384,r
4022.384,4023.282,r
4023.282,4024.007,r
4024.007,4024.68,r
4024.68,4025.526,r
4025.526,4026.2,r
4026.2,4027.045,r
4027.045,4027.805,r
4027.805,4028.53,r
4028.53,4029.342,r
4029.342,4030.153,r
4030.153,4030.844,r
4030.844,4031.603,r
4031.603,4032.322,r
4032.322,4033.157,r
4033.157,4033.835,r
4033.835,4034.591,r
4034.591,4035.26,r
4035.419,4036.092,r
4036.092,4036.903,r
4037.05,4037.65,r
4037.766,4038.417,r
4038.614,4039.305,r
4039.506,4040.094,r
4040.246,4040.94,r
4041.179,4041.846,r
4042.034,4042.673,r
4042.791,4043.469,r
4043.548,4044.165,r
4044.32,4044.959,r
4045.238,4045.821,r
4046.032,4046.603,r
4046.704,4047.372,r
4047.629,4048.241,r
4048.375,4049.07,r
4049.216,4049.816,r
4050.029,4050.707,r
4050.848,4051.492,r
4051.604,4052.143,r
4052.367,4052.877,r
4053.056,4053.712,r
4053.808,4054.458,r
4054.598,4055.17,r
4061.721,4062.275,r
4062.535,4063.242,r
4063.606,4064.209,r
4064.385,4064.993,r
4065.144,4065.862,r
4066.002,4066.753,r
4066.994,4067.712,r
4067.807,4068.446,r
4068.446,4069.153,r
4069.153,4069.848,r
4069.982,4070.661,r
4070.739,4071.524,r
4071.524,4072.242,r
4072.292,4073.03,r
4073.094,4073.756,r
4073.907,4074.552,r
4074.613,4075.252,r
4075.365,4076.071,r
4076.155,4076.822,r
4076.884,4077.618,r
4077.708,4078.398,r
4078.398,4079.149,r
4079.149,4079.924,r
4079.965,4080.671,r
4080.724,4081.464,r
4081.521,4082.272,r
4082.35,4082.967,r
4083.13,4083.842,r
4083.842,4084.604,r
4084.604,4085.372,r
4085.529,4086.179,r
4086.179,4086.898,r
4087.126,4087.812,r
4087.9,4088.551,r
4088.551,4089.314,r
4089.403,4090.031,r
4090.093,4090.749,r
4090.82,4091.549,r
4091.612,4092.263,r
4092.403,4093.081,r
4093.249,4093.872,r
4094.029,4094.628,r
4094.668,4095.419,r
4095.498,4096.143,r
4096.226,4096.781,r
4097.151,4097.835,r
4097.835,4098.48,r
4098.48,4099.142,r
4099.271,4100.027,r
4100.027,4100.812,r
4100.812,4101.423,r
4101.541,4102.231,r
4102.341,4103.07,r
4103.145,4103.857,r
4103.924,4104.591,r
4104.665,4105.382,r
4105.494,4106.35,r
4106.377,4107.106,r
4107.194,4107.889,r
4107.889,4108.51,r
4108.656,4109.345,r
4109.463,4110.091,r
4110.231,4110.949,r
4111.117,4111.779,r
4111.779,4112.62,r
4112.653,4113.36,r
4113.449,4114.189,r
4121.555,4122.161,r
4122.521,4123.126,r
4123.216,4123.922,r
4124.146,4124.83,r
4125.156,4125.767,r
4125.907,4126.532,r
4126.653,4127.415,r
4127.555,4128.282,r
4128.282,4129.003,r
4129.003,4129.59,r
4129.669,4130.459,r
4130.51,4131.155,r
4131.222,4132.057,r
4132.057,4132.792,r
4132.887,4133.509,r
4133.655,4134.227,r
4134.332,4135.027,r
4135.113,4135.763,r
4135.853,4136.654,r
4136.654,4137.436,r
4137.433,4138.096,r
4138.144,4138.879,r
4138.887,4139.67,r
4139.67,4140.383,r
4140.383,4141.078,r
4141.201,4141.919,r
4142.087,4142.659,r
4142.833,4143.393,r
4143.567,4144.145,r
4144.313,4144.918,r
4145.081,4145.636,r
4145.817,4146.433,r
4146.595,4147.234,r
4147.234,4147.901,r
4148.086,4148.798,r
4148.854,4149.528,r
4149.59,4150.328,r
4150.328,4151.001,r
4151.119,4151.803,r
4151.927,4152.624,r
4152.624,4153.244,r
4153.44,4153.967,r
4154.186,4154.786,r
4154.926,4155.675,r
4155.675,4156.396,r
4156.396,4156.95,r
4157.152,4157.757,r
4157.903,4158.553,r
4159.632,4160.318,r
4160.503,4161.089,r
4161.272,4161.884,r
4162.102,4162.657,r
4162.803,4163.449,r
4163.537,4164.155,r
4164.356,4164.894,r
4165.062,4165.709,r
4165.709,4166.439,r
4166.436,4167.187,r
4167.367,4167.866,r
4168.096,4168.589,r
4168.839,4169.481,r
4169.677,4170.282,r
4170.528,4171.151,r
4171.33,4171.97,r
4177.491,4178.086,r
4178.411,4179.017,r
4179.383,4179.872,r
4180.052,4180.697,r
4181.069,4181.731,r
4181.731,4182.347,r
4182.704,4183.394,r
4183.536,4184.152,r
4184.225,4184.982,r
4184.982,4185.683,r
4185.806,4186.378,r
4186.513,4187.27,r
4187.393,4188.043,r
4188.172,4188.761,r
4188.761,4189.557,r
4189.748,4190.381,r
4190.449,4191.222,r
4191.222,4191.985,r
4192.035,4192.719,r
4192.82,4193.409,r
4193.543,4194.289,r
4194.289,4195.018,r
4195.018,4195.786,r
4195.916,4196.628,r
4196.628,4197.294,r
4197.378,4198.107,r
4198.107,4198.83,r
4198.914,4199.553,r
4199.872,4200.336,r
4200.643,4201.133,r
4201.447,4201.863,r
4202.298,4202.657,r
4203.046,4203.463,r
4203.773,4204.15,r
4204.574,4204.917,r
4205.242,4205.657,r
4206.053,4206.443,r
4206.824,4207.205,r
4207.515,4207.923,r
4208.363,4208.69,r
4209.123,4209.457,r
4210.115,4210.49,r
4210.87,4211.203,r
4211.631,4211.971,r
4212.405,4212.802,r
4213.203,4213.57,r
4213.964,4214.301,r
4214.757,4215.083,r
4215.526,4215.923,r
4216.43,4216.777,r
4217.177,4217.565,r
4217.865,4218.217,r
4218.606,4218.997,r
4219.418,4219.805,r
4220.105,4220.49,r
4220.903,4221.313,r
4221.737,4222.063,r
4228.47,4228.833,r
4229.511,4229.837,r
4230.455,4230.817,r
4231.33,4231.61,r
4232.201,4232.55,r
4232.902,4233.35,r
4233.893,4234.29,r
4234.743,4235.097,r
4235.472,4235.837,r
4236.25,4236.53,r
4237.014,4237.343,r
4237.785,4238.15,r
4238.546,4238.957,r
4239.38,4239.757,r
4240.148,4240.483,r
4240.942,4241.343,r
4241.79,4242.097,r
4242.548,4242.923,r
4243.332,4243.73,r
4244.16,4244.49,r
4247.024,4247.324,r
4247.728,4248.11,r
4248.492,4248.886,r
4249.22,4249.547,r
4250.045,4250.385,r
4250.823,4251.183,r
4251.55,4251.93,r
4252.274,4252.631,r
4253.092,4253.443,r
4253.887,4254.227,r
4254.651,4255.01,r
4255.442,4255.803,r
4256.189,4256.553,r
4256.95,4257.323,r
4257.828,4258.21,r
4258.803,4259.223,r
4259.67,4260.023,r
4260.47,4260.85,r
4261.257,4261.637,r
4262.227,4262.664,r
4263.068,4263.503,r
4264.056,4264.477,r
4264.79,4265.29,r
4265.665,4266.038,r
4266.393,4266.79,r
4267.277,4267.67,r
4268.075,4268.475,r
4268.897,4269.257,r
4269.59,4270.03,r
4270.355,4270.743,r
4271.109,4271.53,r
4271.937,4272.283,r
4272.611,4272.99,r
4273.355,4273.69,r
4274.063,4274.51,r
4274.977,4275.41,r
4275.742,4276.23,r
4282.317,4282.637,r
4283.258,4283.643,r
4284.189,4284.577,r
4284.957,4285.284,r
4285.883,4286.205,r
4286.546,4286.89,r
4287.477,4287.837,r
4288.277,4288.63,r
4289.189,4289.577,r
4289.944,4290.29,r
4290.685,4291.063,r
4291.359,4291.763,r
4292.123,4292.517,r
4292.864,4293.303,r
4293.71,4294.043,r
4294.37,4294.763,r
4295.171,4295.61,r
4295.932,4296.343,r
4296.646,4297.037,r
4297.384,4297.75,r
4298.135,4298.517,r
4298.839,4299.169,r
4299.61,4299.99,r
4300.383,4300.757,r
4301.058,4301.45,r
4301.856,4302.263,r
4302.71,4303.043,r
4303.432,4303.758,r
4304.169,4304.535,r
4304.913,4305.227,r
4305.695,4305.988,r
4306.423,4306.777,r
4307.143,4307.49,r
4307.841,4308.203,r
4308.59,4308.952,r
4309.256,4309.617,r
4309.927,4310.31,r
4310.674,4311.023,r
4311.465,4311.857,r
4312.21,4312.61,r
4312.964,4313.343,r
4313.742,4314.13,r
4314.526,4314.877,r
4315.297,4315.73,r
4316.152,4316.695,r
4316.99,4317.35,r
4317.684,4318.081,r
4318.682,4319.13,r
4319.456,4319.857,r
4320.085,4320.756,r
4320.807,4321.537,r
4321.537,4322.328,r
4322.328,4323.152,r
4323.152,4323.866,r
4323.866,4324.614,r
4324.614,4325.314,r
4325.314,4325.923,r
4326.084,4326.806,r
4326.806,4327.563,r
4327.563,4328.285,r
4328.463,4329.1,r
4329.1,4329.814,r
4329.814,4330.57,r
4337.753,4338.362,r
4338.474,4339.025,r
4339.298,4339.899,r
4340.131,4340.75,r
4340.921,4341.634,r
4342.062,4342.73,r
4342.73,4343.495,r
4343.495,4344.225,r
4344.225,4344.854,r
4344.948,4345.712,r
4345.712,4346.469,r
4346.562,4347.072,r
4347.25,4347.879,r
4348.007,4348.627,r
4348.627,4349.307,r
4349.443,4350.072,r
4350.19,4350.896,r
4350.896,4351.576,r
4351.576,4352.315,r
4352.315,4353.054,r
4353.224,4353.81,r
4353.921,4354.677,r
4354.728,4355.272,r
4355.357,4356.172,r
4356.172,4356.801,r
4357.145,4357.703,r
4357.97,4358.536,r
4358.708,4359.325,r
4359.437,4360.09,r
4360.09,4360.863,r
4360.863,4361.662,r
4361.662,4362.443,r
4362.588,4363.249,r
4363.675,4364.457,r
4364.457,4365.298,r
4365.298,4366.106,r
4366.106,4366.862,r
4366.862,4367.559,r
4367.559,4368.4,r
4368.4,4369.173,r
4369.173,4369.895,r
4369.98,4370.541,r
4370.635,4371.28,r
4371.365,4372.079,r
4372.079,4372.929,r
4372.98,4373.645,r
4373.645,4374.433,r
4374.433,4375.062,r
4375.062,4375.903,r
4375.903,4376.523,r
4376.523,4377.254,r
4377.254,4377.959,r
4378.095,4378.8,r
4378.8,4379.548,r
4379.548,4380.211,r
4380.211,4381.018,r
4381.018,4381.681,r
4381.681,4382.463,r
4382.497,4383.185,r
4383.185,4383.856,r
4383.856,4384.519,r
4384.613,4385.267,r
4385.421,4386.075,r
4386.235,4386.898,r
4386.898,4387.621,r
4387.705,4388.402,r
4388.402,4389.133,r
4389.184,4389.762,r
4389.966,4390.629,r
4390.739,4391.291,r
4391.427,4392.099,r
4392.243,4392.931,r
4392.931,4393.637,r
4393.704,4394.342,r
4394.427,4395.022,r
4395.158,4395.735,r
4401.965,4402.515,r
4402.798,4403.485,r
4403.595,4404.368,r
4404.368,4404.979,r
4405.245,4405.796,r
4406.076,4406.892,r
4406.892,4407.589,r
4407.725,4408.439,r
4408.558,4409.211,r
4409.211,4409.883,r
4410.019,4410.775,r
4410.826,4411.477,r
4411.477,4412.271,r
4412.271,4412.942,r
4412.942,4413.741,r
4413.741,4414.37,r
4414.523,4415.16,r
4415.16,4415.908,r
4415.908,4416.579,r
4416.647,4417.31,r
4417.31,4418.176,r
4418.176,4418.831,r
4418.95,4419.612,r
4419.612,4420.36,r
4420.36,4421.159,r
4421.159,4421.796,r
4421.949,4422.595,r
4422.595,4423.343,r
4423.343,4424.131,r
4424.131,4424.8,r
4424.8,4425.535,r
4425.535,4426.232,r
4426.232,4426.92,r
4426.92,4427.617,r
4427.693,4428.424,r
4428.466,4429.213,r
4429.213,4429.928,r
4429.928,4430.71,r
4430.71,4431.508,r
4431.508,4432.188,r
4432.188,4432.987,r
4432.987,4433.634,r
4433.718,4434.465,r
4434.465,4435.196,r
4435.196,4435.85,r
4436.018,4436.63,r
4436.785,4437.524,r
4437.524,4438.315,r
4438.407,4438.951,r
4439.122,4439.785,r
4439.946,4440.745,r
4440.779,4441.484,r
4441.549,4442.186,r
4442.266,4443.056,r
4443.056,4443.906,r
4444.016,4444.815,r
4444.965,4445.679,r
4445.775,4446.48,r
4446.48,4447.118,r
4447.177,4447.967,r
4447.967,4448.69,r
4458.309,4459.022,r
4459.235,4459.817,r
4459.982,4460.535,r
4460.832,4461.371,r
4461.58,4462.126,r
4462.478,4463.071,r
4463.228,4463.985,r
4463.985,4464.69,r
4464.911,4465.625,r
4465.625,4466.236,r
4466.355,4466.916,r
4466.993,4467.613,r
4467.757,4468.446,r
4468.548,4469.227,r
4469.227,4469.975,r
4469.975,4470.663,r
4470.765,4471.462,r
4471.462,4472.179,r
4472.179,4472.89,r
4472.941,4473.671,r
4473.671,4474.411,r
4474.47,4475.226,r
4475.226,4475.915,r
4475.915,4476.654,r
4476.654,4477.436,r
4477.436,4478.175,r
4478.291,4478.931,r
4478.931,4479.619,r
4479.832,4480.537,r
4480.537,4481.242,r
4481.242,4481.965,r
4481.965,4482.746,r
4482.746,4483.588,r
4483.588,4484.301,r
4484.301,4484.922,r
4484.922,4485.652,r
4485.652,4486.451,r
4486.451,4487.122,r
4487.199,4487.921,r
4488.006,4488.669,r
4488.669,4489.519,r
4489.519,4490.266,r
4490.36,4491.048,r
4491.125,4491.787,r
4491.897,4492.577,r
4492.61,4493.281,r
4493.402,4494.073,r
4494.15,4494.897,r
4495.101,4495.815,r
4495.815,4496.58,r
4496.58,4497.268,r
4497.268,4497.984,r
4498.084,4498.781,r
4498.849,4499.588,r
4499.588,4500.387,r
4500.387,4501.092,r
4501.092,4501.857,r
4501.857,4502.57,r
4502.57,4503.361,r
4503.361,4503.981,r
4504.083,4504.856,r
4504.856,4505.604,r
4505.648,4506.328,r
4506.411,4507.074,r
4507.176,4507.839,r
4507.839,4508.612,r
4508.612,4509.343,r
4509.343,4510.022,r
4510.022,4510.719,r
4510.719,4511.492,r
4517.479,4517.926,r
4518.441,4518.964,r
4519.23,4519.862,r
4520.04,4520.839,r
4520.839,4521.621,r
4521.859,4522.496,r
4522.496,4523.176,r
4523.235,4523.875,r
4524.0,4524.656,r
4524.807,4525.453,r
4525.521,4526.226,r
4526.226,4526.932,r
4526.932,4527.637,r
4527.637,4528.342,r
4528.342,4529.005,r
4529.005,4529.753,r
4529.812,4530.501,r
4530.619,4531.299,r
4531.444,4532.03,r
4532.149,4532.863,r
4532.863,4533.492,r
4533.492,4534.197,r
4534.273,4534.97,r
4535.021,4535.76,r
4535.76,4536.517,r
4536.635,4537.179,r
4537.179,4537.851,r
4538.004,4538.734,r
4538.734,4539.464,r
4539.464,4540.194,r
4540.194,4540.91,r
4541.029,4541.793,r
4541.793,4542.52,r
4542.52,4543.221,r
4543.221,4543.96,r
4544.023,4544.657,r
4544.657,4545.371,r
4545.422,4546.101,r
4546.195,4546.841,r
4546.841,4547.568,r
4547.663,4548.342,r
4548.358,4549.063,r
4549.177,4549.806,r
4549.806,4550.579,r
4550.579,4551.336,r
4551.336,4552.049,r
4552.049,4552.789,r
4552.882,4553.562,r
4553.647,4554.276,r
4554.386,4555.125,r
4555.125,4555.754,r
4555.754,4556.561,r
4556.621,4557.269,r
4557.269,4557.997,r
4558.048,4558.771,r
4558.771,4559.423,r
4559.569,4560.173,r
4560.377,4561.048,r
4561.277,4561.861,r
4562.051,4562.654,r
4562.737,4563.383,r
4563.453,4564.175,r
4564.175,4564.754,r
4564.923,4565.551,r
4565.704,4566.35,r
4566.35,4566.987,r
4567.064,4567.777,r
4567.871,4568.542,r
4568.772,4569.45,r
4569.45,4570.137,r
4570.214,4570.862,r
4570.862,4571.567,r
4571.567,4572.332,r
4572.426,4573.122,r
4573.122,4573.862,r
4579.803,4580.267,r
4580.696,4581.271,r
4581.546,4582.087,r
4582.18,4582.852,r
4582.928,4583.65,r
4583.65,4584.475,r
4584.576,4585.307,r
4585.307,4586.036,r
4586.267,4586.988,r
4586.988,4587.636,r
4587.71,4588.33,r
4588.409,4588.995,r
4589.029,4589.7,r
4589.7,4590.346,r
4590.44,4591.17,r
4591.17,4591.876,r
4591.986,4592.649,r
4592.776,4593.507,r
4593.507,4594.119,r
4594.153,4595.079,r
4595.079,4595.75,r
4595.75,4596.507,r
4596.507,4597.152,r
4597.314,4597.926,r
4597.926,4598.682,r
4598.682,4599.353,r
4599.353,4600.067,r
4600.126,4600.866,r
4600.866,4601.588,r
4601.639,4602.361,r
4602.412,4603.185,r
4603.185,4603.933,r
4603.933,4604.647,r
4604.647,4605.318,r
4605.412,4606.091,r
4606.091,4606.81,r
4606.81,4607.536,r
4607.536,4608.258,r
4608.352,4608.904,r
4609.031,4609.746,r
4609.746,4610.467,r
4610.467,4611.173,r
4611.258,4611.912,r
4612.073,4612.626,r
4612.719,4613.382,r
4613.382,4613.985,r
4614.062,4614.767,r
4614.945,4615.549,r
4615.685,4616.364,r
4616.364,4617.087,r
4617.087,4617.758,r
4617.758,4618.404,r
4618.489,4619.271,r
4619.271,4620.0,r
7107.1,7107.41,b
7108.08,7108.44,b
7109.08,7109.38,b
7109.768,7110.148,b
7110.54,7110.85,b
7111.24,7111.55,b
7111.988,7112.328,b
7112.709,7113.08,x
7113.473,7113.97,x
7114.173,7114.643,x
7114.91,7115.24,c
7115.735,7116.065,b
7116.49,7116.79,b
7117.097,7117.586,x
7118.03,7118.31,b
7118.676,7118.966,c
7119.428,7119.738,c
7120.107,7120.407,c
7120.739,7121.09,c
7121.431,7121.727,c
7122.086,7122.303,b
7122.51,7122.812,b
7123.14,7123.48,b
7123.646,7124.0,c
7124.3,7124.61,c
7124.926,7125.216,c
7125.587,7125.887,c
7126.214,7126.524,c
7127.273,7127.593,b
7128.14,7128.44,b
7128.905,7129.295,b
7129.71,7130.1,x
7130.472,7130.956,x
7131.41,7131.793,b
7132.066,7132.5,c
7132.99,7133.5,b
7133.727,7133.99,b
7134.33,7134.74,x
7135.18,7135.53,x
7135.904,7136.33,x
7136.822,7137.231,x
7137.624,7138.074,x
7138.41,7138.82,c
7139.21,7139.64,x
7140.065,7140.556,x
7140.92,7141.27,c
7141.69,7142.05,c
7142.38,7142.67,c
7143.117,7143.547,x
7144.0,7144.41,x
7144.79,7145.08,b
7145.52,7145.94,x
7146.26,7146.62,c
7146.993,7147.473,x
7147.87,7148.33,x
7148.63,7148.96,c
7149.33,7149.71,x
7150.08,7150.5,x
7150.854,7151.314,x
7151.946,7152.316,b
7152.956,7153.41,x
7153.85,7154.22,x
7154.61,7154.99,x
7155.371,7155.791,x
7156.126,7156.576,x
7156.903,7157.203,b
7157.614,7158.014,x
7158.429,7158.849,x
7159.3,7159.62,b
7159.95,7160.3,c
7160.73,7161.11,x
7161.54,7161.87,c
7162.37,7162.69,c
7163.063,7163.393,c
7163.805,7164.125,c
7164.56,7164.9,c
7165.24,7165.62,c
7165.89,7166.24,c
7166.656,7166.956,c
7167.359,7167.669,c
7168.13,7168.46,c
7168.815,7169.15,c
7169.8,7170.1,c
7171.261,7171.571,b
7171.838,7172.118,b
7172.766,7173.066,b
7173.836,7174.146,b
7174.43,7174.871,x
7175.29,7175.62,b
7175.77,7176.02,b
7176.358,7176.698,c
7177.098,7177.508,x
7177.947,7178.349,b
7178.714,7179.014,c
7179.393,7179.863,x
7180.168,7180.545,x
7180.907,7181.28,x
7181.7,7182.114,x
7182.882,7183.182,b
7183.486,7183.829,x
7184.178,7184.578,x
7184.95,7185.34,x
7185.88,7186.238,x
7186.6,7186.908,c
7187.33,7187.75,x
7188.138,7188.51,x
7188.877,7189.227,x
7189.529,7189.99,x
7190.299,7190.61,x
7190.906,7191.37,x
7191.66,7192.03,x
7192.385,7192.78,x
7193.133,7193.659,x
7193.99,7194.41,x
7194.82,7195.21,x
7195.89,7196.29,x
7196.69,7197.024,x
7197.424,7197.81,x
7198.23,7198.59,c
7198.82,7199.19,c
7199.51,7199.86,c
7200.252,7200.481,c
7200.815,7201.011,c
7201.485,7201.859,x
7202.213,7202.483,c
7202.9,7203.133,c
7203.597,7203.951,x
7204.339,7204.748,x
7205.378,7205.597,b
7206.113,7206.393,b
7206.748,7207.082,x
7207.453,7207.805,x
7208.269,7208.633,x
7209.09,7209.415,x
7209.873,7210.226,b
7210.596,7210.984,x
7211.364,7211.636,c
7212.081,7212.341,c
7212.671,7212.877,b
7213.277,7213.605,x
7213.986,7214.457,x
7214.757,7215.166,x
7215.582,7215.842,b
7216.246,7216.63,x
7216.989,7217.348,x
7217.976,7218.394,x
7218.845,7219.179,x
7219.6,7219.938,x
7220.441,7220.869,x
7221.678,7222.079,x
7222.545,7222.817,c
7223.172,7223.476,c
7223.836,7224.128,c
7224.524,7224.83,c
7225.254,7225.564,c
7226.083,7226.376,c
7226.822,7227.073,x
7227.568,7227.879,x
7228.179,7228.439,c
7228.847,7229.098,c
7229.507,7229.944,x
7230.34,7230.814,x
7231.367,7231.602,b
7232.27,7232.674,x
7232.967,7233.267,c
7234.093,7234.477,x
7234.87,7235.256,x
7235.743,7235.994,b
7236.436,7236.683,b
7237.042,7237.29,c
7237.661,7237.941,c
7238.304,7238.575,c
7239.034,7239.274,c
7240.098,7240.397,b
7241.003,7241.348,b
7241.691,7242.087,x
7242.549,7242.887,x
7243.265,7243.695,x
7244.262,7244.587,x
7244.966,7245.279,x
7245.667,7246.077,x
7246.417,7246.78,x
7247.122,7247.488,x
7248.174,7248.616,x
7249.091,7249.456,x
7249.845,7250.228,x
7250.501,7250.92,x
7251.605,7251.864,b
7252.31,7252.729,x
7253.091,7253.503,x
7253.867,7254.2,x
7254.545,7254.984,x
7255.383,7255.838,x
7256.195,7256.573,c
7256.873,7257.302,x
7257.69,7258.05,x
7258.47,7258.7,b
7259.055,7259.315,c
7259.773,7260.185,x
7260.545,7260.857,x
7261.237,7261.682,x
7261.941,7262.347,x
7262.907,7263.303,x
7263.641,7263.983,x
7264.404,7264.776,x
7265.13,7265.481,x
7266.438,7266.809,x
7267.147,7267.535,x
7267.835,7268.29,x
7268.673,7268.908,c
7269.338,7269.717,x
7270.137,7270.501,x
7270.884,7271.235,x
7271.647,7271.991,x
7272.827,7273.109,b
7273.441,7273.734,x
7274.126,7274.551,x
7275.211,7275.483,b
7275.887,7276.205,x
7276.544,7276.847,x
7277.318,7277.681,x
7278.139,7278.481,x
7278.939,7279.281,x
7279.682,7280.049,x
7280.486,7280.907,x
7281.307,7281.583,c
7282.002,7282.284,c
7282.606,7282.998,x
7283.344,7283.669,x
7284.074,7284.498,x
7284.833,7285.172,x
7285.65,7285.853,b
7286.264,7286.656,x
7286.991,7287.396,x
7287.718,7288.137,x
7288.561,7288.846,c
7289.213,7289.605,x
7289.972,7290.257,c
7290.665,7290.95,c
7291.373,7291.672,c
7292.08,7292.352,c
7292.671,7292.967,c
7293.371,7293.616,c
7294.761,7295.078,b
7295.465,7295.803,b
7296.431,7296.695,b
7297.091,7297.409,x
7297.739,7298.069,x
7298.454,7298.766,x
7299.23,7299.621,x
7300.014,7300.34,x
7300.733,7301.088,x
7301.418,7301.71,c
7302.016,7302.355,c
7302.82,7303.212,x
7303.54,7303.985,x
7304.285,7304.701,x
7304.977,7305.382,x
7305.74,7306.14,x
7306.545,7306.792,b
7307.424,7307.77,x
7308.169,7308.508,x
7308.861,7309.267,x
7309.576,7309.984,x
7310.331,7310.663,x
7311.046,7311.292,c
7311.747,7312.104,x
7312.626,7312.938,b
7313.206,7313.515,x
7313.836,7314.175,x
7314.594,7314.96,x
7315.326,7315.586,b
7316.052,7316.336,x
7316.724,7317.05,x
7317.388,7317.718,x
7318.066,7318.324,c
7318.811,7319.163,x
7319.61,7319.935,x
7320.301,7320.729,x
7321.083,7321.491,x
7321.847,7322.222,x
7322.94,7323.221,b
7323.521,7323.929,x
7324.279,7324.589,x
7324.979,7325.225,c
7325.701,7326.066,x
7326.482,7326.845,x
7327.305,7327.687,x
7328.025,7328.405,x
7328.842,7329.221,x
7329.547,7329.939,x
7330.318,7330.657,x
7330.984,7331.288,c
7331.742,7332.134,x
7332.513,7332.842,x
7333.247,7333.544,x
7333.937,7334.298,x
7334.614,7334.913,c
7335.248,7335.573,c
7335.944,7336.402,x
7336.774,7337.148,x
7337.478,7337.88,x
7338.332,7338.72,x
7339.072,7339.357,c
7339.784,7340.075,c
7341.2,7341.52,c
7341.966,7342.387,x
7342.816,7343.207,x
7343.558,7343.867,x
7344.263,7344.598,x
7344.96,7345.192,c
7345.609,7345.892,c
7346.27,7346.528,c
7347.007,7347.212,c
7347.641,7347.872,c
7348.172,7348.404,b
7348.792,7349.064,c
7349.475,7349.712,c
7350.113,7350.462,x
7350.751,7351.025,c
7351.403,7351.636,c
7351.98,7352.252,x
7352.599,7352.892,c
7353.725,7353.993,b
