Start,Finish,Label
1224.32,1224.96,r
1225.24,1225.82,r
1226.03,1226.6,r
1226.7,1227.37,r
1227.63,1228.24,r
1228.38,1229.07,r
1229.22,1229.82,r
1230.03,1230.71,r
1230.85,1231.49,r
1231.6,1232.14,r
1232.37,1232.88,r
1233.06,1233.71,r
1233.81,1234.46,r
1234.6,1235.17,r
1241.72,1242.28,r
1242.53,1243.24,r
1243.61,1244.21,r
1244.39,1244.99,r
1245.14,1245.86,r
1246.0,1246.75,r
1246.99,1247.71,r
1247.81,1248.45,r
1248.45,1249.15,r
1249.15,1249.85,r
1249.98,1250.66,r
1250.74,1251.52,r
1251.52,1252.24,r
1252.29,1253.03,r
1253.09,1253.76,r
1253.91,1254.55,r
1254.61,1255.25,r
1255.36,1256.07,r
1256.16,1256.82,r
1256.88,1257.62,r
1257.71,1258.4,r
1258.4,1259.15,r
1259.15,1259.92,r
1259.97,1260.67,r
1260.72,1261.46,r
1261.52,1262.27,r
1262.35,1262.97,r
1263.13,1263.84,r
1263.84,1264.6,r
1264.6,1265.37,r
1265.53,1266.18,r
1266.18,1266.9,r
1267.13,1267.81,r
1267.9,1268.55,r
1268.55,1269.31,r
1269.4,1270.03,r
1270.09,1270.75,r
1270.82,1271.55,r
1271.61,1272.26,r
1272.4,1273.08,r
1273.25,1273.87,r
1274.03,1274.63,r
1274.67,1275.42,r
1275.5,1276.14,r
1276.23,1276.78,r
1277.15,1277.84,r
1277.84,1278.48,r
1278.48,1279.14,r
1279.27,1280.03,r
1280.03,1280.81,r
1280.81,1281.42,r
1281.54,1282.23,r
1282.34,1283.07,r
1283.15,1283.86,r
1283.92,1284.59,r
1284.66,1285.38,r
1285.49,1286.35,r
1286.38,1287.11,r
1287.19,1287.89,r
1287.89,1288.51,r
1288.66,1289.35,r
1289.46,1290.09,r
1290.23,1290.95,r
1291.12,1291.78,r
1291.78,1292.62,r
1292.65,1293.36,r
1293.45,1294.19,r
1301.56,1302.16,r
1302.52,1303.13,r
1303.22,1303.92,r
1304.15,1304.83,r
1305.16,1305.77,r
1305.91,1306.53,r
1306.65,1307.41,r
1307.56,1308.28,r
1308.28,1309.0,r
1309.0,1309.59,r
1309.67,1310.46,r
1310.51,1311.15,r
1311.22,1312.06,r
1312.06,1312.79,r
1312.89,1313.51,r
1313.65,1314.23,r
1314.33,1315.03,r
1315.11,1315.76,r
1315.85,1316.65,r
1316.65,1317.44,r
1317.43,1318.1,r
1318.14,1318.88,r
1318.89,1319.67,r
1319.67,1320.38,r
1320.38,1321.08,r
1321.2,1321.92,r
1322.09,1322.66,r
1322.83,1323.39,r
1323.57,1324.15,r
1324.31,1324.92,r
1325.08,1325.64,r
1325.82,1326.43,r
1326.6,1327.23,r
1327.23,1327.9,r
1328.09,1328.8,r
1328.85,1329.53,r
1329.59,1330.33,r
1330.33,1331.0,r
1331.12,1331.8,r
1331.93,1332.62,r
1332.62,1333.24,r
1333.44,1333.97,r
1334.19,1334.79,r
1334.93,1335.68,r
1335.68,1336.4,r
1336.4,1336.95,r
1337.15,1337.76,r
1337.9,1338.55,r
1339.63,1340.32,r
1340.5,1341.09,r
1341.27,1341.88,r
1342.1,1342.66,r
1342.8,1343.45,r
1343.54,1344.15,r
1344.36,1344.89,r
1345.06,1345.71,r
1345.71,1346.44,r
1346.44,1347.19,r
1347.37,1347.87,r
1348.1,1348.59,r
1348.84,1349.48,r
1349.68,1350.28,r
1350.53,1351.15,r
1351.33,1351.97,r
1357.49,1358.09,r
1358.41,1359.02,r
1359.38,1359.87,r
1360.05,1360.7,r
1361.07,1361.73,r
1361.73,1362.35,r
1362.7,1363.39,r
1363.54,1364.15,r
1364.23,1364.98,r
1364.98,1365.68,r
1365.81,1366.38,r
1366.51,1367.27,r
1367.39,1368.04,r
1368.17,1368.76,r
1368.76,1369.56,r
1369.75,1370.38,r
1370.45,1371.22,r
1371.22,1371.98,r
1372.03,1372.72,r
1372.82,1373.41,r
1373.54,1374.29,r
1374.29,1375.02,r
1375.02,1375.79,r
1375.92,1376.63,r
1376.63,1377.29,r
1377.38,1378.11,r
1378.11,1378.83,r
1378.91,1379.55,r
1379.87,1380.34,r
1380.64,1381.13,r
1381.45,1381.86,r
1382.3,1382.66,r
1383.05,1383.46,r
1383.77,1384.15,r
1384.57,1384.92,r
1385.24,1385.66,r
1386.05,1386.44,r
1386.82,1387.2,r
1387.52,1387.92,r
1388.36,1388.69,r
1389.12,1389.46,r
1390.11,1390.49,r
1390.87,1391.2,r
1391.63,1391.97,r
1392.4,1392.8,r
1393.2,1393.57,r
1393.96,1394.3,r
1394.76,1395.08,r
1395.53,1395.92,r
1396.43,1396.78,r
1397.18,1397.56,r
1397.86,1398.22,r
1398.61,1399.0,r
1399.42,1399.81,r
1400.1,1400.49,r
1400.9,1401.31,r
1401.74,1402.06,r
1408.47,1408.83,r
1409.51,1409.84,r
1410.45,1410.82,r
1411.33,1411.61,r
1412.2,1412.55,r
1412.9,1413.35,r
1413.89,1414.29,r
1414.74,1415.1,r
1415.47,1415.84,r
1416.25,1416.53,r
1417.01,1417.34,r
1417.78,1418.15,r
1418.55,1418.96,r
1419.38,1419.76,r
1420.15,1420.48,r
1420.94,1421.34,r
1421.79,1422.1,r
1422.55,1422.92,r
1423.33,1423.73,r
1424.16,1424.49,r
1427.02,1427.32,r
1427.73,1428.11,r
1428.49,1428.89,r
1429.22,1429.55,r
1430.05,1430.39,r
1430.82,1431.18,r
1431.55,1431.93,r
1432.27,1432.63,r
1433.09,1433.44,r
1433.89,1434.23,r
1434.65,1435.01,r
1435.44,1435.8,r
1436.19,1436.55,r
1436.95,1437.32,r
1437.83,1438.21,r
1438.8,1439.22,r
1439.67,1440.02,r
1440.47,1440.85,r
1441.26,1441.64,r
1442.23,1442.66,r
1443.07,1443.5,r
1444.06,1444.48,r
1444.79,1445.29,r
1445.66,1446.04,r
1446.39,1446.79,r
1447.28,1447.67,r
1448.07,1448.48,r
1448.9,1449.26,r
1449.59,1450.03,r
1450.35,1450.74,r
1451.11,1451.53,r
1451.94,1452.28,r
1452.61,1452.99,r
1453.35,1453.69,r
1454.06,1454.51,r
1454.98,1455.41,r
1455.74,1456.23,r
1462.32,1462.64,r
1463.26,1463.64,r
1464.19,1464.58,r
1464.96,1465.28,r
1465.88,1466.2,r
1466.55,1466.89,r
1467.48,1467.84,r
1468.28,1468.63,r
1469.19,1469.58,r
1469.94,1470.29,r
1470.69,1471.06,r
1471.36,1471.76,r
1472.12,1472.52,r
1472.86,1473.3,r
1473.71,1474.04,r
1474.37,1474.76,r
1475.17,1475.61,r
1475.93,1476.34,r
1476.65,1477.04,r
1477.38,1477.75,r
1478.14,1478.52,r
1478.84,1479.17,r
1479.61,1479.99,r
1480.38,1480.76,r
1481.06,1481.45,r
1481.86,1482.26,r
1482.71,1483.04,r
1483.43,1483.76,r
1484.17,1484.53,r
1484.91,1485.23,r
1485.69,1485.99,r
1486.42,1486.78,r
1487.14,1487.49,r
1487.84,1488.2,r
1488.59,1488.95,r
1489.26,1489.62,r
1489.93,1490.31,r
1490.67,1491.02,r
1491.47,1491.86,r
1492.21,1492.61,r
1492.96,1493.34,r
1493.74,1494.13,r
1494.53,1494.88,r
1495.3,1495.73,r
1496.15,1496.69,r
1496.99,1497.35,r
1497.68,1498.08,r
1498.68,1499.13,r
1499.46,1499.86,r
1500.09,1500.76,r
1500.81,1501.54,r
1501.54,1502.33,r
1502.33,1503.15,r
1503.15,1503.87,r
1503.87,1504.61,r
1504.61,1505.31,r
1505.31,1505.92,r
1506.08,1506.81,r
1506.81,1507.56,r
1507.56,1508.28,r
1508.46,1509.1,r
1509.1,1509.81,r
1509.81,1510.57,r
1517.75,1518.36,r
1518.47,1519.02,r
1519.3,1519.9,r
1520.13,1520.75,r
1520.92,1521.63,r
1522.06,1522.73,r
1522.73,1523.49,r
1523.49,1524.23,r
1524.23,1524.85,r
1524.95,1525.71,r
1525.71,1526.47,r
1526.56,1527.07,r
1527.25,1527.88,r
1528.01,1528.63,r
1528.63,1529.31,r
1529.44,1530.07,r
1530.19,1530.9,r
1530.9,1531.58,r
1531.58,1532.31,r
1532.31,1533.05,r
1533.22,1533.81,r
1533.92,1534.68,r
1534.73,1535.27,r
1535.36,1536.17,r
1536.17,1536.8,r
1537.15,1537.7,r
1537.97,1538.54,r
1538.71,1539.32,r
1539.44,1540.09,r
1540.09,1540.86,r
1540.86,1541.66,r
1541.66,1542.44,r
1542.59,1543.25,r
1543.68,1544.46,r
1544.46,1545.3,r
1545.3,1546.11,r
1546.11,1546.86,r
1546.86,1547.56,r
1547.56,1548.4,r
1548.4,1549.17,r
1549.17,1549.9,r
1549.98,1550.54,r
1550.64,1551.28,r
1551.36,1552.08,r
1552.08,1552.93,r
1552.98,1553.65,r
1553.65,1554.43,r
1554.43,1555.06,r
1555.06,1555.9,r
1555.9,1556.52,r
1556.52,1557.25,r
1557.25,1557.96,r
1558.1,1558.8,r
1558.8,1559.55,r
1559.55,1560.21,r
1560.21,1561.02,r
1561.02,1561.68,r
1561.68,1562.46,r
1562.5,1563.19,r
1563.19,1563.86,r
1563.86,1564.52,r
1564.61,1565.27,r
1565.42,1566.07,r
1566.23,1566.9,r
1566.9,1567.62,r
1567.7,1568.4,r
1568.4,1569.13,r
1569.18,1569.76,r
1569.97,1570.63,r
1570.74,1571.29,r
1571.43,1572.1,r
1572.24,1572.93,r
1572.93,1573.64,r
1573.7,1574.34,r
1574.43,1575.02,r
1575.16,1575.73,r
1581.97,1582.52,r
1582.8,1583.48,r
1583.6,1584.37,r
1584.37,1584.98,r
1585.24,1585.8,r
1586.08,1586.89,r
1586.89,1587.59,r
1587.73,1588.44,r
1588.56,1589.21,r
1589.21,1589.88,r
1590.02,1590.77,r
1590.83,1591.48,r
1591.48,1592.27,r
1592.27,1592.94,r
1592.94,1593.74,r
1593.74,1594.37,r
1594.52,1595.16,r
1595.16,1595.91,r
1595.91,1596.58,r
1596.65,1597.31,r
1597.31,1598.18,r
1598.18,1598.83,r
1598.95,1599.61,r
1599.61,1600.36,r
1600.36,1601.16,r
1601.16,1601.8,r
1601.95,1602.6,r
1602.6,1603.34,r
1603.34,1604.13,r
1604.13,1604.8,r
1604.8,1605.53,r
1605.53,1606.23,r
1606.23,1606.92,r
1606.92,1607.62,r
1607.69,1608.42,r
1608.47,1609.21,r
1609.21,1609.93,r
1609.93,1610.71,r
1610.71,1611.51,r
1611.51,1612.19,r
1612.19,1612.99,r
1612.99,1613.63,r
1613.72,1614.47,r
1614.47,1615.2,r
1615.2,1615.85,r
1616.02,1616.63,r
1616.78,1617.52,r
1617.52,1618.31,r
1618.41,1618.95,r
1619.12,1619.78,r
1619.95,1620.74,r
1620.78,1621.48,r
1621.55,1622.19,r
1622.27,1623.06,r
1623.06,1623.91,r
1624.02,1624.81,r
1624.97,1625.68,r
1625.77,1626.48,r
1626.48,1627.12,r
1627.18,1627.97,r
1627.97,1628.69,r
1638.31,1639.02,r
1639.23,1639.82,r
1639.98,1640.53,r
1640.83,1641.37,r
1641.58,1642.13,r
1642.48,1643.07,r
1643.23,1643.98,r
1643.98,1644.69,r
1644.91,1645.62,r
1645.62,1646.24,r
1646.35,1646.92,r
1646.99,1647.61,r
1647.76,1648.45,r
1648.55,1649.23,r
1649.23,1649.98,r
1649.98,1650.66,r
1650.77,1651.46,r
1651.46,1652.18,r
1652.18,1652.89,r
1652.94,1653.67,r
1653.67,1654.41,r
1654.47,1655.23,r
1655.23,1655.91,r
1655.91,1656.65,r
1656.65,1657.44,r
1657.44,1658.18,r
1658.29,1658.93,r
1658.93,1659.62,r
1659.83,1660.54,r
1660.54,1661.24,r
1661.24,1661.97,r
1661.97,1662.75,r
1662.75,1663.59,r
1663.59,1664.3,r
1664.3,1664.92,r
1664.92,1665.65,r
1665.65,1666.45,r
1666.45,1667.12,r
1667.2,1667.92,r
1668.01,1668.67,r
1668.67,1669.52,r
1669.52,1670.27,r
1670.36,1671.05,r
1671.12,1671.79,r
1671.9,1672.58,r
1672.61,1673.28,r
1673.4,1674.07,r
1674.15,1674.9,r
1675.1,1675.81,r
1675.81,1676.58,r
1676.58,1677.27,r
1677.27,1677.98,r
1678.08,1678.78,r
1678.85,1679.59,r
1679.59,1680.39,r
1680.39,1681.09,r
1681.09,1681.86,r
1681.86,1682.57,r
1682.57,1683.36,r
1683.36,1683.98,r
1684.08,1684.86,r
1684.86,1685.6,r
1685.65,1686.33,r
1686.41,1687.07,r
1687.18,1687.84,r
1687.84,1688.61,r
1688.61,1689.34,r
1689.34,1690.02,r
1690.02,1690.72,r
1690.72,1691.49,r
1697.48,1697.93,r
1698.44,1698.96,r
1699.23,1699.86,r
1700.04,1700.84,r
1700.84,1701.62,r
1701.86,1702.5,r
1702.5,1703.18,r
1703.23,1703.88,r
1704.0,1704.66,r
1704.81,1705.45,r
1705.52,1706.23,r
1706.23,1706.93,r
1706.93,1707.64,r
1707.64,1708.34,r
1708.34,1709.01,r
1709.01,1709.75,r
1709.81,1710.5,r
1710.62,1711.3,r
1711.44,1712.03,r
1712.15,1712.86,r
1712.86,1713.49,r
1713.49,1714.2,r
1714.27,1714.97,r
1715.02,1715.76,r
1715.76,1716.52,r
1716.64,1717.18,r
1717.18,1717.85,r
1718.0,1718.73,r
1718.73,1719.46,r
1719.46,1720.19,r
1720.19,1720.91,r
1721.03,1721.79,r
1721.79,1722.52,r
1722.52,1723.22,r
1723.22,1723.96,r
1724.02,1724.66,r
1724.66,1725.37,r
1725.42,1726.1,r
1726.19,1726.84,r
1726.84,1727.57,r
1727.66,1728.34,r
1728.36,1729.06,r
1729.18,1729.81,r
1729.81,1730.58,r
1730.58,1731.34,r
1731.34,1732.05,r
1732.05,1732.79,r
1732.88,1733.56,r
1733.65,1734.28,r
1734.39,1735.12,r
1735.12,1735.75,r
1735.75,1736.56,r
1736.62,1737.27,r
1737.27,1738.0,r
1738.05,1738.77,r
1738.77,1739.42,r
1739.57,1740.17,r
1740.38,1741.05,r
1741.28,1741.86,r
1742.05,1742.65,r
1742.74,1743.38,r
1743.45,1744.18,r
1744.18,1744.75,r
1744.92,1745.55,r
1745.7,1746.35,r
1746.35,1746.99,r
1747.06,1747.78,r
1747.87,1748.54,r
1748.77,1749.45,r
1749.45,1750.14,r
1750.21,1750.86,r
1750.86,1751.57,r
1751.57,1752.33,r
1752.43,1753.12,r
1753.12,1753.86,r
1759.8,1760.27,r
1760.7,1761.27,r
1761.55,1762.09,r
1762.18,1762.85,r
1762.93,1763.65,r
1763.65,1764.48,r
1764.58,1765.31,r
1765.31,1766.04,r
1766.27,1766.99,r
1766.99,1767.64,r
1767.71,1768.33,r
1768.41,1768.99,r
1769.03,1769.7,r
1769.7,1770.35,r
1770.44,1771.17,r
1771.17,1771.88,r
1771.99,1772.65,r
1772.78,1773.51,r
1773.51,1774.12,r
1774.15,1775.08,r
1775.08,1775.75,r
1775.75,1776.51,r
1776.51,1777.15,r
1777.31,1777.93,r
1777.93,1778.68,r
1778.68,1779.35,r
1779.35,1780.07,r
1780.13,1780.87,r
1780.87,1781.59,r
1781.64,1782.36,r
1782.41,1783.19,r
1783.19,1783.93,r
1783.93,1784.65,r
1784.65,1785.32,r
1785.41,1786.09,r
1786.09,1786.81,r
1786.81,1787.54,r
1787.54,1788.26,r
1788.35,1788.9,r
1789.03,1789.75,r
1789.75,1790.47,r
1790.47,1791.17,r
1791.26,1791.91,r
1792.07,1792.63,r
1792.72,1793.38,r
1793.38,1793.98,r
1794.06,1794.77,r
1794.94,1795.55,r
1795.69,1796.36,r
1796.36,1797.09,r
1797.09,1797.76,r
1797.76,1798.4,r
1798.49,1799.27,r
1799.27,1800.0,r
