Start,Finish,Label
3878.13,3878.43,r
3879.08,3879.33,r
3879.89,3880.11,r
3880.83,3881.03,r
3881.49,3881.75,r
3882.23,3882.53,r
3883.04,3883.28,r
3883.73,3884.01,r
3884.49,3884.79,r
3885.34,3885.57,r
3886.02,3886.31,r
3886.78,3887.04,r
3887.49,3887.74,r
3888.32,3888.59,r
3889.13,3889.37,r
3889.81,3890.10,r
3890.57,3890.86,r
3891.31,3891.58,r
3892.03,3892.28,r
3892.75,3893.01,r
3893.54,3893.84,r
3894.38,3894.60,r
3895.12,3895.35,r
3895.89,3896.13,r
3896.61,3896.88,r
3897.36,3897.62,r
3898.12,3898.35,r
3898.73,3899.11,r
3900.38,3900.84,r
3900.84,3901.32,r
3901.56,3902.08,r
3902.62,3902.86,r
3903.10,3903.60,r
3904.13,3904.38,r
3904.98,3905.21,r
3905.65,3905.88,r
3906.34,3906.93,r
3907.23,3907.49,r
3908.02,3908.29,r
3908.80,3909.09,r
3909.63,3909.90,r
3910.42,3910.69,r
3911.14,3911.44,r
3911.91,3912.23,r
3912.71,3912.96,r
3913.24,3913.76,r
3914.76,3915.39,r
3915.67,3916.20,r
3916.66,3916.90,r
3924.39,3924.68,r
3925.35,3925.58,r
3926.07,3926.60,r
3927.00,3927.23,r
3927.74,3928.00,r
3928.71,3928.96,r
3929.49,3929.99,r
3930.40,3930.72,r
3931.21,3931.46,r
3931.92,3932.20,r
3932.77,3932.97,r
3933.41,3933.95,r
3934.18,3934.44,r
3934.94,3935.22,r
3935.72,3936.04,r
3936.57,3936.82,r
3937.32,3937.56,r
3938.09,3938.35,r
3938.87,3939.12,r
3939.69,3939.92,r
3940.48,3940.66,r
3941.15,3941.38,r
3941.89,3942.15,r
3942.70,3942.96,r
3943.53,3943.72,r
3944.30,3944.57,r
3945.08,3945.37,r
3945.81,3946.21,r
3946.65,3946.95,r
3947.53,3947.77,r
3948.25,3948.55,r
3949.07,3949.28,r
3949.81,3950.06,r
3950.33,3950.92,r
3951.32,3951.78,r
3952.06,3952.59,r
3953.20,3953.46,r
3953.71,3954.22,r
3954.73,3955.08,r
3955.64,3955.97,r
3956.30,3956.82,r
3957.48,3957.73,r
3964.24,3964.96,r
3965.39,3965.67,r
3966.38,3966.66,r
3967.15,3967.33,r
3968.05,3968.40,r
3968.79,3969.06,r
3969.68,3970.12,r
3970.46,3970.79,r
3971.40,3971.58,r
3972.01,3972.35,r
3972.80,3973.05,r
3973.48,3973.77,r
3974.28,3974.54,r
3975.04,3975.26,r
3975.78,3976.00,r
3976.49,3976.92,r
3977.31,3977.54,r
3978.06,3978.33,r
3978.83,3979.11,r
3979.68,3979.87,r
3980.38,3980.61,r
3981.08,3981.35,r
3981.81,3982.11,r
3982.65,3982.85,r
3983.41,3983.61,r
3983.84,3984.50,r
3984.89,3985.13,r
3985.54,3985.82,r
3986.43,3986.68,r
3987.16,3987.48,r
3987.94,3988.21,r
3988.46,3989.16,r
3989.16,3989.90,r
3990.22,3990.46,r
3990.73,3991.24,r
3991.78,3992.03,r
3992.56,3992.78,r
3993.29,3993.74,r
3994.04,3994.49,r
3994.93,3995.14,r
3995.57,3995.99,r
3996.40,3996.62,r
3997.15,3997.42,r
3997.94,3998.19,r
3998.71,3998.98,r
3999.50,3999.75,r
4007.94,4008.38,r
4008.90,4009.14,r
4009.67,4010.25,r
4010.57,4010.79,r
4011.33,4011.64,r
4012.29,4012.57,r
4013.09,4013.49,r
4014.14,4014.34,r
4014.85,4015.08,r
4015.55,4015.86,r
4016.36,4016.63,r
4017.32,4017.55,r
4018.26,4018.48,r
4018.95,4019.20,r
4019.66,4019.95,r
4020.42,4020.66,r
4021.20,4021.44,r
4021.91,4022.15,r
4022.64,4022.93,r
4023.48,4023.69,r
4024.16,4024.46,r
4024.89,4025.17,r
4025.79,4025.99,r
4026.56,4026.82,r
4027.37,4027.57,r
4028.04,4028.30,r
4028.84,4029.08,r
4029.30,4029.79,r
4030.32,4030.52,r
4031.03,4031.26,r
4031.76,4032.02,r
4032.58,4032.79,r
4033.36,4033.61,r
4034.02,4034.24,r
4034.85,4035.10,r
4035.65,4035.87,r
4036.48,4036.68,r
4037.18,4037.59,r
4037.75,4038.29,r
4038.82,4039.16,r
4039.63,4040.14,r
4040.20,4040.69,r
4041.45,4041.65,r
4042.21,4042.47,r
4042.79,4043.52,r
4043.52,4044.01,r
4044.46,4044.78,r
4045.19,4045.65,r
4046.21,4046.43,r
4046.71,4047.32,r
4047.58,4048.12,r
4048.60,4048.90,r
4049.42,4049.72,r
4050.25,4050.54,r
4051.03,4051.33,r
4051.74,4052.04,r
4052.49,4052.81,r
4053.31,4053.58,r
4054.03,4054.31,r
4054.80,4055.08,r
4061.67,4062.09,r
4062.48,4063.29,r
4063.74,4063.97,r
4064.50,4064.74,r
4065.42,4065.68,r
4066.25,4066.50,r
4067.21,4067.48,r
4067.97,4068.25,r
4068.71,4068.94,r
4069.42,4069.71,r
4070.29,4070.52,r
4071.03,4071.29,r
4071.77,4072.05,r
4072.59,4072.85,r
4073.35,4073.59,r
4074.08,4074.38,r
4074.87,4075.09,r
4075.59,4075.86,r
4076.35,4076.65,r
4077.17,4077.43,r
4077.93,4078.19,r
4078.69,4078.99,r
4079.52,4079.72,r
4080.31,4080.49,r
4081.10,4081.30,r
4081.85,4082.06,r
4082.30,4082.84,r
4083.38,4083.89,r
4083.89,4084.55,r
4084.94,4085.18,r
4085.68,4086.23,r
4086.49,4086.73,r
4087.08,4087.86,r
4088.10,4088.33,r
4088.79,4089.20,r
4089.53,4089.93,r
4090.31,4090.53,r
4091.07,4091.30,r
4091.86,4092.11,r
4092.67,4093.13,r
4093.20,4093.92,r
4094.26,4094.49,r
4094.95,4095.22,r
4095.75,4096.08,r
4096.46,4096.70,r
4097.32,4097.75,r
4098.07,4098.46,r
4098.46,4099.02,r
4099.61,4099.87,r
4100.29,4100.62,r
4101.06,4101.30,r
4101.82,4102.12,r
4102.65,4102.92,r
4103.37,4103.67,r
4104.18,4104.64,r
4104.64,4105.22,r
4105.81,4106.05,r
4106.52,4106.84,r
4107.34,4107.60,r
4108.09,4108.56,r
4108.97,4109.20,r
4109.43,4109.94,r
4110.56,4110.79,r
4111.40,4111.62,r
4111.92,4112.67,r
4112.96,4113.18,r
4113.70,4113.97,r
4121.51,4121.60,r
4122.71,4122.94,r
4123.48,4123.97,r
4124.43,4124.63,r
4125.34,4125.53,r
4126.00,4126.58,r
4126.60,4127.25,r
4127.79,4128.03,r
4128.51,4128.72,r
4129.26,4129.50,r
4129.97,4130.26,r
4130.73,4131.00,r
4131.43,4131.75,r
4132.28,4132.58,r
4133.03,4133.30,r
4133.81,4134.06,r
4134.51,4134.79,r
4135.35,4135.62,r
4136.16,4136.37,r
4136.86,4137.08,r
4137.62,4137.90,r
4138.37,4138.66,r
4139.17,4139.45,r
4139.94,4140.22,r
4140.66,4140.93,r
4141.44,4141.75,r
4142.25,4142.50,r
4143.05,4143.24,r
4143.73,4144.02,r
4144.56,4144.92,r
4145.34,4145.52,r
4145.95,4146.48,r
4146.78,4147.28,r
4147.28,4147.76,r
4148.31,4148.56,r
4148.99,4149.48,r
4149.71,4150.01,r
4150.68,4150.86,r
4151.38,4151.63,r
4152.09,4152.41,r
4152.88,4153.09,r
4153.63,4154.02,r
4154.29,4154.71,r
4155.05,4155.43,r
4155.77,4156.08,r
4156.54,4157.00,r
4157.38,4157.59,r
4158.12,4158.41,r
4159.84,4160.08,r
4160.72,4160.95,r
4161.48,4161.70,r
4162.05,4162.67,r
4163.02,4163.23,r
4163.73,4163.93,r
4164.50,4164.71,r
4165.17,4165.58,r
4165.97,4166.22,r
4166.69,4166.96,r
4167.32,4167.76,r
4168.32,4168.55,r
4169.09,4169.35,r
4169.63,4170.14,r
4170.69,4171.01,r
4171.55,4171.79,r
4177.44,4177.52,r
4178.36,4179.07,r
4179.60,4179.92,r
4180.32,4180.75,r
4181.27,4181.49,r
4181.97,4182.23,r
4182.97,4183.23,r
4183.73,4184.02,r
4184.46,4184.78,r
4185.29,4185.48,r
4186.02,4186.24,r
4186.78,4187.06,r
4187.59,4187.86,r
4188.38,4188.72,r
4189.15,4189.36,r
4189.93,4190.18,r
4190.75,4190.99,r
4191.57,4191.79,r
4192.25,4192.63,r
4192.99,4193.26,r
4193.81,4194.06,r
4194.35,4194.87,r
4195.34,4195.57,r
4196.14,4196.44,r
4196.87,4197.13,r
4197.68,4197.92,r
4198.36,4198.65,r
4199.18,4199.41,r
4199.96,4200.32,r
4200.70,4201.10,r
4201.52,4201.78,r
4202.33,4202.59,r
4203.15,4203.38,r
4203.85,4204.07,r
4204.66,4204.86,r
4205.19,4205.62,r
4206.13,4206.41,r
4206.92,4207.25,r
4207.65,4207.87,r
4208.38,4208.67,r
4209.10,4209.42,r
4210.20,4210.45,r
4210.90,4211.16,r
4211.65,4211.95,r
4212.51,4212.74,r
4213.20,4213.62,r
4213.98,4214.26,r
4214.79,4215.04,r
4215.61,4215.87,r
4216.44,4216.70,r
4217.20,4217.42,r
4217.93,4218.18,r
4218.68,4219.00,r
4219.40,4219.78,r
4220.15,4220.45,r
4220.90,4221.36,r
4221.69,4222.06,r
4228.42,4228.74,r
4229.56,4229.80,r
4230.56,4230.77,r
4231.33,4231.57,r
4232.30,4232.51,r
4232.97,4233.31,r
4233.95,4234.26,r
4234.77,4235.03,r
4235.56,4235.78,r
4236.28,4236.52,r
4237.08,4237.30,r
4237.88,4238.11,r
4238.65,4238.89,r
4239.53,4239.73,r
4240.24,4240.44,r
4241.08,4241.27,r
4241.80,4242.05,r
4242.65,4242.88,r
4243.40,4243.68,r
4244.23,4244.45,r
4247.07,4247.30,r
4247.79,4248.06,r
4248.52,4248.78,r
4249.24,4249.49,r
4250.11,4250.34,r
4250.84,4251.14,r
4251.61,4251.86,r
4252.36,4252.61,r
4253.16,4253.40,r
4253.91,4254.19,r
4254.72,4254.95,r
4255.46,4255.75,r
4256.25,4256.47,r
4257.08,4257.28,r
4257.93,4258.17,r
4258.95,4259.19,r
4259.68,4259.97,r
4260.49,4260.78,r
4261.30,4261.53,r
4262.24,4262.54,r
4263.15,4263.40,r
4264.13,4264.38,r
4264.85,4265.21,r
4265.70,4265.97,r
4266.50,4266.73,r
4267.31,4267.57,r
4268.09,4268.44,r
4268.94,4269.22,r
4269.68,4269.93,r
4270.42,4270.70,r
4271.22,4271.44,r
4271.95,4272.22,r
4272.71,4272.94,r
4273.41,4273.63,r
4274.14,4274.43,r
4275.07,4275.32,r
4275.85,4276.15,r
4282.27,4282.61,r
4283.33,4283.58,r
4284.33,4284.51,r
4284.97,4285.24,r
4285.93,4286.14,r
4286.60,4286.84,r
4287.57,4287.79,r
4288.29,4288.59,r
4289.29,4289.51,r
4289.99,4290.26,r
4290.76,4291.00,r
4291.52,4291.71,r
4292.20,4292.47,r
4293.02,4293.26,r
4293.73,4293.98,r
4294.47,4294.72,r
4295.31,4295.58,r
4296.05,4296.31,r
4296.74,4296.98,r
4297.48,4297.71,r
4298.22,4298.46,r
4298.94,4299.16,r
4299.69,4299.95,r
4300.38,4300.70,r
4301.10,4301.38,r
4301.87,4302.20,r
4302.72,4302.98,r
4303.45,4303.75,r
4304.19,4304.48,r
4304.95,4305.19,r
4305.70,4305.97,r
4306.44,4306.73,r
4307.17,4307.43,r
4307.88,4308.16,r
4308.59,4309.00,r
4309.32,4309.55,r
4310.03,4310.26,r
4310.76,4310.98,r
4311.52,4311.81,r
4312.28,4312.57,r
4313.09,4313.30,r
4313.82,4314.08,r
4314.63,4314.86,r
4315.44,4315.69,r
4316.29,4316.57,r
4317.01,4317.28,r
4317.82,4318.09,r
4318.88,4319.07,r
4319.59,4319.82,r
4320.32,4320.57,r
4321.04,4321.40,r
4321.83,4322.06,r
4322.69,4322.92,r
4323.32,4323.65,r
4324.15,4324.38,r
4324.88,4325.36,r
4325.58,4325.81,r
4326.29,4326.60,r
4327.04,4327.34,r
4327.83,4328.10,r
4328.41,4329.15,r
4329.15,4329.66,r
4330.08,4330.36,r
4337.88,4338.10,r
4338.59,4339.02,r
4339.54,4339.75,r
4340.26,4340.53,r
4341.23,4341.46,r
4342.25,4342.49,r
4342.99,4343.23,r
4343.78,4343.98,r
4344.49,4344.69,r
4345.16,4345.57,r
4345.94,4346.21,r
4346.67,4347.12,r
4347.46,4347.69,r
4348.19,4348.36,r
4348.82,4349.22,r
4349.57,4349.97,r
4350.38,4350.60,r
4351.13,4351.34,r
4351.87,4352.36,r
4352.61,4352.85,r
4353.36,4353.76,r
4354.13,4354.52,r
4354.87,4355.32,r
4355.34,4355.93,r
4356.12,4356.66,r
4357.25,4357.52,r
4358.09,4358.34,r
4358.89,4359.37,r
4359.39,4359.90,r
4360.38,4360.91,r
4360.91,4361.55,r
4361.92,4362.28,r
4362.83,4363.07,r
4363.86,4364.15,r
4364.77,4365.03,r
4365.49,4365.81,r
4366.31,4366.58,r
4367.08,4367.31,r
4367.88,4368.11,r
4368.62,4368.91,r
4369.39,4369.62,r
4370.11,4370.34,r
4370.85,4371.08,r
4371.55,4371.85,r
4372.35,4372.61,r
4373.16,4373.40,r
4373.91,4374.15,r
4374.61,4374.85,r
4375.37,4375.62,r
4376.08,4376.31,r
4376.81,4377.08,r
4377.55,4377.79,r
4378.26,4378.55,r
4379.04,4379.27,r
4379.70,4379.97,r
4380.45,4380.72,r
4381.17,4381.44,r
4381.89,4382.17,r
4382.66,4382.96,r
4383.36,4383.91,r
4384.07,4384.35,r
4384.84,4385.08,r
4385.37,4386.12,r
4386.38,4386.95,r
4386.95,4387.42,r
4387.85,4388.45,r
4388.45,4389.18,r
4389.20,4389.73,r
4390.05,4390.68,r
4390.69,4391.34,r
4391.38,4392.15,r
4392.41,4392.69,r
4392.88,4393.39,r
4393.80,4394.15,r
4394.38,4395.07,r
4395.11,4395.62,r
4401.92,4402.57,r
4402.75,4403.53,r
4403.55,4404.21,r
4404.32,4404.83,r
4405.49,4405.67,r
4406.03,4406.81,r
4406.84,4407.45,r
4407.68,4408.38,r
4408.51,4409.26,r
4409.26,4409.70,r
4410.25,4410.51,r
4411.01,4411.25,r
4411.72,4411.95,r
4412.43,4412.70,r
4412.89,4413.50,r
4413.83,4414.11,r
4414.67,4415.21,r
4415.37,4415.68,r
4416.16,4416.43,r
4416.91,4417.14,r
4417.26,4417.86,r
4418.30,4418.63,r
4419.09,4419.41,r
4419.56,4420.14,r
4420.60,4421.17,r
4421.17,4421.65,r
4422.08,4422.36,r
4422.87,4423.09,r
4423.62,4423.85,r
4424.34,4424.56,r
4425.06,4425.28,r
4425.76,4426.02,r
4426.42,4426.70,r
4427.20,4427.39,r
4427.93,4428.16,r
4428.71,4428.95,r
4429.40,4429.67,r
4430.02,4430.50,r
4431.00,4431.21,r
4431.66,4432.07,r
4432.33,4432.86,r
4433.21,4433.47,r
4433.70,4434.52,r
4434.68,4435.24,r
4435.44,4435.70,r
4436.22,4436.58,r
4436.99,4437.27,r
4437.77,4438.03,r
4438.57,4438.98,r
4439.37,4439.83,r
4440.23,4440.51,r
4441.04,4441.24,r
4441.72,4441.94,r
4442.42,4442.75,r
4443.33,4443.70,r
4444.03,4444.53,r
4445.17,4445.73,r
4445.73,4446.29,r
4446.49,4447.00,r
4447.21,4447.78,r
4448.23,4448.50,r
4458.26,4458.72,r
4459.42,4459.64,r
4460.16,4460.58,r
4460.78,4461.25,r
4461.79,4462.00,r
4462.61,4462.92,r
4463.39,4463.66,r
4464.25,4464.74,r
4465.04,4465.31,r
4465.71,4466.29,r
4466.51,4466.81,r
4466.94,4467.66,r
4467.71,4468.28,r
4468.50,4468.98,r
4469.18,4469.70,r
4470.16,4470.46,r
4471.00,4471.23,r
4471.70,4472.01,r
4472.44,4472.94,r
4473.21,4473.72,r
4473.72,4474.19,r
4474.70,4474.93,r
4475.44,4475.69,r
4476.14,4476.48,r
4476.91,4477.19,r
4477.67,4477.92,r
4478.51,4478.78,r
4479.23,4479.50,r
4479.99,4480.22,r
4480.74,4480.96,r
4481.49,4481.75,r
4482.25,4482.46,r
4483.01,4483.40,r
4483.78,4484.00,r
4484.25,4484.73,r
4485.23,4485.46,r
4485.97,4486.24,r
4486.70,4486.94,r
4487.44,4487.65,r
4487.96,4488.72,r
4488.72,4489.27,r
4489.74,4490.02,r
4490.54,4490.83,r
4491.31,4491.57,r
4492.05,4492.50,r
4492.60,4493.04,r
4493.57,4493.88,r
4494.41,4494.66,r
4495.32,4495.59,r
4496.07,4496.30,r
4496.80,4497.32,r
4497.32,4497.80,r
4498.29,4498.54,r
4499.13,4499.35,r
4499.81,4500.08,r
4500.67,4500.89,r
4501.38,4501.62,r
4502.08,4502.36,r
4502.80,4503.10,r
4503.62,4503.84,r
4504.33,4504.87,r
4505.14,4505.36,r
4505.87,4506.13,r
4506.58,4506.85,r
4507.34,4507.59,r
4508.07,4508.30,r
4508.82,4509.02,r
4509.55,4509.78,r
4510.27,4510.50,r
4510.94,4511.21,r
4517.43,4517.75,r
4518.48,4518.73,r
4519.42,4519.66,r
4520.37,4520.61,r
4521.15,4521.39,r
4522.04,4522.41,r
4522.66,4522.99,r
4523.31,4523.71,r
4524.22,4524.46,r
4525.00,4525.21,r
4525.76,4525.98,r
4526.43,4526.70,r
4527.16,4527.43,r
4527.83,4528.10,r
4528.59,4528.84,r
4529.35,4529.58,r
4529.76,4530.33,r
4530.87,4531.11,r
4531.59,4531.83,r
4532.34,4532.58,r
4533.03,4533.32,r
4533.73,4534.04,r
4534.55,4534.83,r
4535.26,4535.53,r
4535.73,4536.24,r
4536.70,4537.04,r
4537.52,4537.72,r
4538.25,4538.48,r
4538.70,4539.51,r
4539.51,4540.20,r
4540.20,4540.76,r
4541.29,4541.49,r
4542.03,4542.27,r
4542.72,4543.09,r
4543.46,4543.67,r
4544.19,4544.67,r
4544.67,4545.16,r
4545.62,4545.97,r
4546.43,4546.63,r
4546.92,4547.62,r
4547.91,4548.33,r
4548.33,4549.09,r
4549.36,4549.76,r
4550.13,4550.33,r
4550.80,4551.10,r
4551.57,4551.81,r
4552.31,4552.56,r
4553.10,4553.61,r
4553.87,4554.08,r
4554.56,4554.82,r
4555.35,4555.55,r
4556.04,4556.45,r
4556.77,4557.32,r
4557.32,4557.77,r
4558.31,4558.77,r
4558.77,4559.23,r
4560.08,4560.22,r
4560.61,4561.10,r
4561.51,4561.91,r
4562.24,4562.70,r
4562.70,4563.14,r
4563.43,4564.04,r
4564.35,4564.63,r
4565.11,4565.60,r
4565.65,4566.36,r
4566.36,4566.86,r
4567.29,4567.69,r
4568.12,4568.59,r
4568.72,4569.37,r
4569.40,4569.86,r
4570.40,4570.91,r
4571.10,4571.43,r
4571.91,4572.38,r
4572.66,4572.93,r
4573.37,4573.65,r
4579.75,4580.10,r
4580.84,4581.03,r
4581.69,4581.89,r
4582.38,4582.61,r
4583.20,4583.46,r
4583.91,4584.43,r
4584.76,4585.07,r
4585.53,4585.80,r
4586.46,4586.73,r
4587.20,4587.41,r
4587.86,4588.13,r
4588.58,4588.82,r
4589.29,4589.52,r
4589.98,4590.23,r
4590.73,4590.95,r
4591.42,4591.66,r
4592.20,4592.44,r
4592.98,4593.37,r
4593.72,4593.96,r
4594.49,4594.73,r
4595.23,4595.48,r
4595.97,4596.21,r
4596.68,4597.13,r
4597.46,4597.72,r
4598.17,4598.44,r
4598.91,4599.14,r
4599.64,4599.90,r
4600.38,4600.92,r
4601.17,4601.40,r
4601.86,4602.12,r
4602.63,4602.87,r
4603.37,4603.58,r
4604.09,4604.33,r
4604.86,4605.33,r
4605.55,4606.03,r
4606.34,4606.59,r
4607.04,4607.26,r
4607.80,4608.01,r
4608.50,4608.74,r
4609.25,4609.63,r
4610.00,4610.42,r
4610.73,4611.15,r
4611.42,4611.69,r
4612.23,4612.61,r
4612.83,4613.33,r
4613.65,4613.89,r
4614.42,4614.62,r
4615.11,4615.39,r
4615.64,4616.22,r
4616.55,4616.85,r
4617.33,4617.54,r
4617.97,4618.27,r
4618.76,4619.11,r
4619.57,4619.78,r
7107.09,7107.37,b
7108.09,7108.39,b
7109.07,7109.35,b
7109.78,7110.09,b
7110.53,7110.82,b
7111.25,7111.53,b
7112.01,7112.30,b
7112.76,7113.05,x
7113.54,7113.85,x
7114.22,7114.64,x
7114.91,7115.21,c
7115.74,7116.02,b
7116.49,7116.78,b
7117.23,7117.56,x
7118.02,7118.28,b
7118.68,7118.98,c
7119.40,7119.71,c
7120.09,7120.41,c
7120.77,7121.04,c
7121.45,7121.74,c
7122.08,7122.33,b
7122.54,7122.83,b
7123.17,7123.45,b
7123.67,7124.03,c
7124.31,7124.61,c
7124.93,7125.23,c
7125.59,7125.86,c
7126.24,7126.52,c
7127.29,7127.56,b
7128.15,7128.42,b
7128.91,7129.25,b
7129.74,7130.05,x
7130.58,7130.89,x
7131.41,7131.71,b
7132.18,7132.47,c
7132.98,7133.48,b
7133.71,7133.99,b
7134.39,7134.73,x
7135.22,7135.52,x
7135.95,7136.31,x
7136.79,7137.20,x
7137.72,7138.05,x
7138.44,7138.72,c
7139.24,7139.61,x
7140.13,7140.49,x
7140.93,7141.22,c
7141.70,7142.00,c
7142.37,7142.67,c
7143.14,7143.53,x
7144.00,7144.39,x
7144.79,7145.06,b
7145.55,7145.92,x
7146.28,7146.59,c
7147.01,7147.45,x
7147.87,7148.32,x
7148.63,7148.96,c
7149.37,7149.71,x
7150.09,7150.48,x
7150.88,7151.26,x
7151.96,7152.27,b
7152.97,7153.37,x
7153.91,7154.24,x
7154.61,7154.98,x
7155.39,7155.79,x
7156.21,7156.54,x
7156.94,7157.20,b
7157.63,7157.99,x
7158.45,7158.81,x
7159.33,7159.61,b
7159.97,7160.26,c
7160.80,7161.12,x
7161.56,7161.87,c
7162.38,7162.65,c
7163.10,7163.39,c
7163.81,7164.10,c
7164.58,7164.87,c
7165.28,7165.59,c
7165.91,7166.20,c
7166.67,7166.94,c
7167.38,7167.65,c
7168.12,7168.44,c
7168.82,7169.15,c
7169.76,7170.06,c
7171.26,7171.54,b
7171.84,7172.11,b
7172.77,7173.03,b
7173.82,7174.10,b
7174.48,7174.81,x
7175.32,7175.60,b
7175.78,7176.04,b
7176.37,7176.68,c
7177.17,7177.49,x
7177.92,7178.29,b
7178.71,7178.99,c
7179.41,7179.80,x
7180.19,7180.50,x
7180.94,7181.27,x
7181.75,7182.09,x
7182.87,7183.18,b
7183.50,7183.80,x
7184.19,7184.55,x
7185.01,7185.33,x
7185.96,7186.28,x
7186.60,7186.90,c
7187.36,7187.74,x
7188.17,7188.47,x
7188.91,7189.24,x
7189.61,7189.92,x
7190.26,7190.62,x
7191.00,7191.31,x
7191.72,7192.05,x
7192.45,7192.74,x
7193.22,7193.52,x
7194.06,7194.41,x
7194.84,7195.19,x
7195.91,7196.28,x
7196.68,7197.03,x
7197.47,7197.81,x
7198.23,7198.55,c
7198.88,7199.18,c
7199.56,7199.85,c
7200.20,7200.49,c
7200.76,7201.04,c
7201.50,7201.81,x
7202.21,7202.51,c
7202.87,7203.16,c
7203.61,7203.95,x
7204.34,7204.73,x
7205.35,7205.62,b
7206.08,7206.43,b
7206.75,7207.06,x
7207.47,7207.83,x
7208.24,7208.66,x
7209.09,7209.45,x
7209.89,7210.18,b
7210.63,7211.02,x
7211.38,7211.66,c
7212.07,7212.38,c
7212.63,7212.89,b
7213.29,7213.65,x
7214.07,7214.39,x
7214.82,7215.14,x
7215.57,7215.83,b
7216.24,7216.65,x
7217.04,7217.34,x
7218.01,7218.44,x
7218.85,7219.22,x
7219.66,7219.96,x
7220.47,7220.87,x
7221.69,7222.08,x
7222.54,7222.82,c
7223.19,7223.48,c
7223.85,7224.13,c
7224.50,7224.84,c
7225.27,7225.56,c
7226.05,7226.39,c
7226.77,7227.09,x
7227.55,7227.92,x
7228.17,7228.46,c
7228.85,7229.14,c
7229.57,7229.93,x
7230.33,7230.85,x
7231.36,7231.63,b
7232.25,7232.65,x
7232.97,7233.25,c
7234.11,7234.45,x
7234.85,7235.29,x
7235.71,7235.97,b
7236.41,7236.69,b
7237.03,7237.32,c
7237.67,7237.95,c
7238.26,7238.59,c
7238.98,7239.26,c
7240.10,7240.37,b
7241.04,7241.33,b
7241.76,7242.07,x
7242.57,7242.90,x
7243.28,7243.66,x
7244.28,7244.62,x
7244.96,7245.32,x
7245.72,7246.05,x
7246.45,7246.79,x
7247.15,7247.54,x
7248.25,7248.61,x
7249.05,7249.46,x
7249.89,7250.21,x
7250.54,7250.93,x
7251.61,7251.89,b
7252.35,7252.67,x
7253.15,7253.48,x
7253.87,7254.23,x
7254.63,7254.95,x
7255.39,7255.87,x
7256.17,7256.53,c
7256.87,7257.30,x
7257.65,7258.07,x
7258.42,7258.69,b
7259.05,7259.33,c
7259.78,7260.23,x
7260.58,7260.88,x
7261.22,7261.68,x
7261.98,7262.31,x
7262.93,7263.30,x
7263.64,7263.97,x
7264.39,7264.74,x
7265.12,7265.48,x
7266.50,7266.80,x
7267.17,7267.52,x
7267.87,7268.25,x
7268.62,7268.93,c
7269.38,7269.77,x
7270.17,7270.46,x
7270.92,7271.24,x
7271.71,7272.04,x
7272.82,7273.08,b
7273.48,7273.78,x
7274.20,7274.52,x
7275.21,7275.49,b
7275.91,7276.23,x
7276.56,7276.88,x
7277.34,7277.68,x
7278.14,7278.49,x
7278.99,7279.30,x
7279.73,7280.05,x
7280.48,7280.90,x
7281.29,7281.56,c
7281.97,7282.26,c
7282.61,7283.02,x
7283.35,7283.69,x
7284.11,7284.48,x
7284.86,7285.17,x
7285.62,7285.89,b
7286.29,7286.64,x
7287.04,7287.37,x
7287.73,7288.16,x
7288.55,7288.85,c
7289.27,7289.60,x
7289.93,7290.24,c
7290.64,7290.94,c
7291.35,7291.66,c
7292.06,7292.35,c
7292.65,7292.99,c
7293.36,7293.65,c
7294.74,7295.01,b
7295.44,7295.73,b
7296.42,7296.68,b
7297.12,7297.42,x
7297.80,7298.09,x
7298.51,7298.80,x
7299.27,7299.59,x
7300.04,7300.35,x
7300.73,7301.09,x
7301.41,7301.71,c
7302.06,7302.40,c
7302.83,7303.17,x
7303.63,7303.93,x
7304.32,7304.65,x
7305.02,7305.37,x
7305.77,7306.14,x
7306.53,7306.80,b
7307.48,7307.79,x
7308.20,7308.51,x
7308.89,7309.24,x
7309.58,7310.02,x
7310.35,7310.71,x
7311.02,7311.29,c
7311.80,7312.12,x
7312.60,7312.88,b
7313.20,7313.52,x
7313.87,7314.17,x
7314.65,7314.96,x
7315.33,7315.64,b
7316.08,7316.37,x
7316.77,7317.06,x
7317.45,7317.75,x
7318.08,7318.36,c
7318.84,7319.19,x
7319.61,7319.94,x
7320.33,7320.69,x
7321.14,7321.48,x
7321.87,7322.23,x
7322.90,7323.17,b
7323.56,7323.93,x
7324.31,7324.61,x
7324.96,7325.24,c
7325.72,7326.04,x
7326.51,7326.86,x
7327.31,7327.64,x
7328.02,7328.38,x
7328.79,7329.21,x
7329.59,7329.95,x
7330.30,7330.66,x
7331.00,7331.29,c
7331.75,7332.11,x
7332.52,7332.86,x
7333.26,7333.57,x
7333.97,7334.33,x
7334.60,7334.89,c
7335.23,7335.53,c
7335.99,7336.34,x
7336.74,7337.18,x
7337.46,7337.88,x
7338.39,7338.72,x
7339.05,7339.35,c
7339.78,7340.07,c
7341.25,7341.54,c
7341.99,7342.37,x
7342.80,7343.17,x
7343.59,7343.90,x
7344.29,7344.65,x
7344.93,7345.23,c
7345.59,7345.88,c
7346.23,7346.51,c
7346.96,7347.24,c
7347.62,7347.90,c
7348.16,7348.41,b
7348.76,7349.05,c
7349.44,7349.76,c
7350.14,7350.47,x
7350.70,7351.03,c
7351.37,7351.63,c
7351.99,7352.30,x
7352.57,7352.90,c
7353.72,7353.98,b
